staff_index,staff_name,openalex_author_id_short,openalex_author_id_full,author_display_name,author_match_score,author_match_confidence,work_id,title,publication_year,publication_date,raw_author_name,author_position,is_corresponding,paper_confidence,paper_confidence_score,paper_confidence_reasons,paper_has_oxford_affiliation,paper_affiliation_score,paper_time_score,paper_name_score,doi,work_type,cited_by_count,language,is_oa,oa_status,oa_url,landing_page_url,pdf_url,source_id,source_name,source_type,source_is_oa,source_issn_l,volume,issue,first_page,last_page,institutions_distinct_count,countries_distinct_count,topics_json,primary_topic_json,snapshot_source
434,Ines Rombach,A5087469402,https://openalex.org/A5087469402,Ines Rombach,0.9,high,local:ddcff3e8ce031ba0,Study of Peri-Articular Anaesthetic for Replacement of the Knee (SPAARK): statistical analysis plan for a randomised controlled trial assessing the effectiveness of peri-articular liposomal bupivacaine plus bupivacaine hydrochloride compared with bupivacaine hydrochloride alone,2021.0,2021-01-01,Ines Rombach,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1173009,,,Trials,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
434,Ines Rombach,A5087469402,https://openalex.org/A5087469402,Ines Rombach,0.9,high,local:a93372e03bf613cb,Personalised high tibial osteotomy has mechanical safety equivalent to generic device in a case-control in silico clinical trial,2021.0,2021-01-01,Ines Rombach,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1172447,,,Communications medicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
434,Ines Rombach,A5087469402,https://openalex.org/A5087469402,Ines Rombach,0.9,high,local:83043ecbaa233e63,"Treating to target in psoriatic arthritis: assessing real-world outcomes and optimising therapeutic strategy for adults with psoriatic arthritis-study protocol for the MONITOR-PsA study, a trials within cohorts study design.",2021.0,2021-01-01,Ines Rombach,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1166223,,,Trials,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:0a3c7544cad3d7fe,Lottery or Triage? Multi-country survey-based experiment evidence from the COVID-19 pandemic on public preferences for allocation of scarce medical resources,2025.0,2025-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2263114,,,Medical decision making,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:f1001dec17a0e8cd,Accuracy of online surveys in predicting COVID-19 uptake and demand: A cohort study investigating vaccine sentiments and switching in 13 countries from 2020 to 2022.,2025.0,2025-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2242571,,,Vaccine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:6b257eac2f51a2a7,Inequality in COVID-19 vaccine acceptance and uptake: A repeated cross-sectional analysis of COVID vaccine acceptance and uptake in 13 countries.,2025.0,2025-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2080428,,,Health Policy,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:ca78e501063d116f,Inequalities in geographic barriers and patient representation in lymphoma clinical trials across England.,2025.0,2025-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2068850,,,Br J Haematol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:e1a940d9f251618e,"How, why and when are delayed (back-up) antibiotic prescriptions used in primary care? A realist review integrating concepts of uncertainty in healthcare",2024.0,2024-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2039048,,,BMC Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:149aadd4fd321c09,Access to healthcare services during the COVID-19 pandemic: a cross-sectional analysis of income and user-access across 16 economically diverse countries.,2024.0,2024-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2035395,,,BMC Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:b4ee13dc905f8451,Overcoming challenges in the economic evaluation of interventions to optimise antibiotic use.,2024.0,2024-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1994383,,,Commun Med (Lond),Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:572720b86ce6de52,Assessing the relationship between coverage of essential health services and poverty levels in low- and middle- income countries,2024.0,2024-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1607873,,,Health Policy and Planning,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:ae67aee6133df42b,Author Correction: Financial incentives for COVID-19 vaccines in a rural low-resource setting: a cluster-randomized trial.,2023.0,2023-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1592134,,,Nature medicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
435,Laurence Roope,A5045131736,https://openalex.org/A5045131736,Laurence Roope,0.9,high,local:df66ba49a5584caa,Financial incentives for COVID-19 vaccines in a rural low-resource setting: a cluster-randomized trial.,2023.0,2023-01-01,Laurence Roope,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1553229,,,Nat Med,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
436,Stephanie Ross,A5103125515,https://openalex.org/A5103125515,Stephanie Ross,0.9,high,local:552bb8e03e0a93c8,"Body-mass index, blood pressure, diabetes and cardiovascular mortality in Cuba: prospective study of 146,556 participants.",2021.0,2021-01-01,Stephanie Ross,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1173974,,,BMC Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
436,Stephanie Ross,A5103125515,https://openalex.org/A5103125515,Stephanie Ross,0.9,high,local:20bb088dd4f7260d,Alcohol consumption and cause-specific mortality in Cuba: prospective study of 120 623 adults.,2021.0,2021-01-01,Stephanie Ross,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1145966,,,EClinicalMedicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
437,Rachel Rowe,A5018499621,https://openalex.org/A5018499621,Rachel Rowe,0.9,high,local:4748692f6013630a,Intermittent auscultation fetal monitoring practice in different UK birth settings: a cross-sectional survey.,2025.0,2025-01-01,Rachel Rowe,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2118734,,,BMC Pregnancy Childbirth,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
437,Rachel Rowe,A5018499621,https://openalex.org/A5018499621,Rachel Rowe,0.9,high,local:8bd9e755201121a6,"Associations between postpartum haemorrhage, postnatal mental health and longer term mental illness: a record-linked cohort study",2025.0,2025-01-01,Rachel Rowe,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2102072,,,Journal of Reproductive and Infant Psychology,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
437,Rachel Rowe,A5018499621,https://openalex.org/A5018499621,Rachel Rowe,0.9,high,local:80cfb1c5cf4cf423,Midwives' experience of managing emergencies during labour and birth in a community setting: a mixed-methods systematic review.,2025.0,2025-01-01,Rachel Rowe,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2073691,,,Women Birth,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
437,Rachel Rowe,A5018499621,https://openalex.org/A5018499621,Rachel Rowe,0.9,high,local:71c4eb527def29e2,Outcomes for women with diabetes admitted for labour care to midwifery units in the UK: a national prospective cohort study and survey of practice using the UK Midwifery Study System (UKMidSS).,2024.0,2024-01-01,Rachel Rowe,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2068206,,,BMJ Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
437,Rachel Rowe,A5018499621,https://openalex.org/A5018499621,Rachel Rowe,0.9,high,local:a92151360ba161ed,Women's experiences of intermittent auscultation fetal monitoring in labour: A qualitative study.,2024.0,2024-01-01,Rachel Rowe,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2023462,,,Women Birth,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
441,Kate Sahan,A5028719485,https://openalex.org/A5028719485,Kate Sahan,0.9,high,local:1e7ee3e8de7b16bc,Views and attitudes about the offer of NIPT: a qualitative study of UK healthcare professionals.,2025.0,2025-01-01,Kate Sahan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2252312,,,BMC Med Ethics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
441,Kate Sahan,A5028719485,https://openalex.org/A5028719485,Kate Sahan,0.9,high,local:094c732ff08de1fc,Determining a role for Patient and Public Involvement and Engagement (PPIE) in genomic data governance for cancer care,2025.0,2025-01-01,Kate Sahan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2125590,,,European Journal of Human Genetics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
441,Kate Sahan,A5028719485,https://openalex.org/A5028719485,Kate Sahan,0.9,high,local:3d64256290808ace,The role of the enrolling clinician in emergency research conducted under an exception from informed consent.,2025.0,2025-01-01,Kate Sahan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2101863,,,Theor Med Bioeth,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
441,Kate Sahan,A5028719485,https://openalex.org/A5028719485,Kate Sahan,0.9,high,local:7b4f52a152991d63,Towards an understanding of the ethics of electronic consent in clinical trials.,2024.0,2024-01-01,Kate Sahan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2022188,,,Trials,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
441,Kate Sahan,A5028719485,https://openalex.org/A5028719485,Kate Sahan,0.9,high,local:a7cc139fc44cc918,Response to commentaries: ethical preparedness in genomic medicine-how NHS clinical scientists navigate ethical issues.,2024.0,2024-01-01,Kate Sahan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2002661,,,J Med Ethics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
442,Natasha Sahgal,A5024122752,https://openalex.org/A5024122752,Natasha Sahgal,0.9,high,local:640cf669308f2d66,Heritable genetic variants in key cancer genes link cancer risk with anthropometric traits.,2021.0,2021-01-01,Natasha Sahgal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1115572,,,J Med Genet,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
442,Natasha Sahgal,A5024122752,https://openalex.org/A5024122752,Natasha Sahgal,0.9,high,local:aa843185cae9aeac,"Germline and Somatic Genetic Variants in the p53 Pathway Interact to Affect Cancer Risk, Progression, and Drug Response.",2021.0,2021-01-01,Natasha Sahgal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1161207,,,Cancer Res,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
442,Natasha Sahgal,A5024122752,https://openalex.org/A5024122752,Natasha Sahgal,0.9,high,local:3513e0b1972a945c,"Germline and somatic genetic variants in the p53 pathway interact to affect cancer risk, progression and drug response",2019.0,2019-01-01,Natasha Sahgal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1085013,,,,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
